"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";;;;
"1773622027728875606,""Fri Mar 29 08:03:38 +0000 2024"",""0"",""Di hadirkan oleh yang mulia ketua MK di sidang sengketa pilpres 2024 sebagai NARA SUMBER Pertimbangannya Selama kampanye PILPRES mereka WIRA WIRI KESANA KEMARI dan ikut koar2 Diantaranya - menteri air Langga - menteri Zulkifli Hasan - menteri Erick Thohir - menteri BAHLIL"",""1773622027728875606"","""","""",""in"",""medan"",""0"",""0"",""0"",""https://twitter.com/jondiljonson/status/1773622027728875606"",""700471787788734465"",""jondiljonson""";;;;
"1773620950207959304,""Fri Mar 29 07:59:21 +0000 2024"",""0"",""Gugatan Sengketa Pilpres 2024 #pemilu #anies #ganjarpranowo #prabowo #berita #Politik https://t.co/MKzCIqrOhn"",""1773620950207959304"",""https://pbs.twimg.com/ext_tw_video_thumb/1773620840380391424/pu/img/vsgXLQn_o8k7LJZy.jpg"","""",""in"",""Jakarta Capital Region"",""0"",""0"",""0"",""https://twitter.com/OmongKobot/status/1773620950207959304"",""3010322131"",""OmongKobot""";;;;
"1773620861703987285,""Fri Mar 29 07:59:00 +0000 2024"",""4"",""PRO KONTRA SOAL 4 MENTERI JOKOWI DIMINTA JADI SAKSI DI SIDANG SENGKETA PILPRES DI MK....‼️ #JokowiNoMoreAniesForever #JokowiNoMoreAniesForever 🆘🆗 https://t.co/Q8MxoQZAmr"",""1773620861703987285"","""","""",""in"","""",""0"",""0"",""4"",""https://twitter.com/PngAdilnR4kyt/status/1773620861703987285"",""1630749805734678529"",""PngAdilnR4kyt""";;;;
"1773619604889182332,""Fri Mar 29 07:54:00 +0000 2024"",""0"",""5 Poin Pembelaan Tim Prabowo-Gibran Soal Sengketa Pilpres [Sebuah Utas] https://t.co/tQNFlLxVG0"",""1773619604889182332"",""https://pbs.twimg.com/media/GJ0n8dvaoAAIqmW.jpg"","""",""in"","""",""0"",""1"",""0"",""https://twitter.com/JatmikoRifiawan/status/1773619604889182332"",""1738128861920133120"",""JatmikoRifiawan""";;;;
"1773618731341811757,""Fri Mar 29 07:50:32 +0000 2024"",""1"",""Tim AMIN Ungkap Alasan Hamdan Zoelva Tak Dilibatkan dalam Sidang Sengketa Pilpres 2024 https://t.co/fjXPlB6YER #Pemilu"",""1773618731341811757"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://twitter.com/liputan6dotcom/status/1773618731341811757"",""47596019"",""liputan6dotcom""";;;;
"1773617059722842412,""Fri Mar 29 07:43:53 +0000 2024"",""46"",""Tim Hukum Prabowo Gibran meyakini bahwa tidak ada kecurangan di dalam Pemilu 2024. Hal itu disampaikan Wakil Ketua Tim Hukum Prabowo-Gibran Otto Hasibuan menanggapi jawaban Bawaslu terhadap gugatan yang dilayangkan Tim Ganjar-Mahfud dan Anies-Muhaimin di sidang sengketa pilpres https://t.co/UK2Csf1OJb"",""1773617059722842412"",""https://pbs.twimg.com/ext_tw_video_thumb/1773616866336100352/pu/img/v604hdURqkCWkaqF.jpg"","""",""in"",""DKI Jakarta, Indonesia"",""2"",""12"",""16"",""https://twitter.com/dekade_08/status/1773617059722842412"",""1576913175227748352"",""dekade_08""";;;;
"1773614824217297173,""Fri Mar 29 07:35:00 +0000 2024"",""0"",""Ini Alasan Mantan Ketua MK Hamdan Zoelva Tidak Bela Anies-Cak Imin di Sidang Sengketa Pilpres https://t.co/NqdhlMRddC lewat @tribunnews #HamdanZoelva #MantanKetuaMK #AniesCakImin"",""1773614824217297173"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/WartaKota5/status/1773614824217297173"",""1544145887290568705"",""WartaKota5""";;;;
"1773614656772341897,""Fri Mar 29 07:34:20 +0000 2024"",""11"",""MK Pertimbangkan Hadirkan Sri Mulyani Tri Rismaharini Hingga Airlangga Hartarto dalam Sidang Sengketa Pilpres 2024 https://t.co/5jEbX1k2Bj"",""1773614656772341897"","""","""",""in"",""Jakarta"",""0"",""0"",""7"",""https://twitter.com/jawapos/status/1773614656772341897"",""2392460208"",""jawapos""";;;;
"1773613078934155273,""Fri Mar 29 07:28:04 +0000 2024"",""10"",""MK Buka Peluang Hadirkan 4 Menteri di Sidang Sengketa Hasil Pilpres 2024 https://t.co/9UFB9mGkaJ"",""1773613078934155273"","""","""",""in"",""Jakarta, Indonesia"",""0"",""0"",""2"",""https://twitter.com/Bisniscom/status/1773613078934155273"",""118646322"",""Bisniscom""";;;;
"1773278171548262738,""Fri Mar 29 07:24:54 +0000 2024"",""0"",""@OposisiCerdas Kenapa harus ada batas waktu sengketa di Ramadhan? Bukankah ini untuk mendalilkan ketenangan akan terganggu karena gugatan Pilpres??? Siapa yg salah???"",""1773612278761369921"","""",""OposisiCerdas"",""in"","""",""0"",""0"",""0"",""https://twitter.com/AgusTia79936952/status/1773612278761369921"",""1759116604070334464"",""AgusTia79936952""";;;;
"1773373253358137781,""Fri Mar 29 07:14:39 +0000 2024"",""0"",""@unggul_anggoro Kayaknya sengketa pilpres itu nggul"",""1773609701537706296"","""",""unggul_anggoro"",""in"",""Biak Numfor"",""0"",""1"",""0"",""https://twitter.com/Ahmaduzlif/status/1773609701537706296"",""818908352"",""Ahmaduzlif""";;;;
"1773566709938741651,""Fri Mar 29 07:10:15 +0000 2024"",""28"",""@Naz_lira Cukup butuh 5 hakim dari 8 hakim mk u/ mngembalikn demokrasi ini pd rel yg tepat..dan hakim mk ini jg aktor yg terlibat merusak dn memporak porandakn hukum dn demokrasi..Sengketa pilpres ini bkan hnya mnteri jkw sj hrs dihadirkn tpi jkw jg hrs dihadirkn disidang u/dikonfrontasi.."",""1773608595394883719"","""",""Naz_lira"",""in"","""",""0"",""0"",""2"",""https://twitter.com/Legislator75/status/1773608595394883719"",""1563956377478778880"",""Legislator75""";;;;
"1773608534514573698,""Fri Mar 29 07:10:01 +0000 2024"",""7"",""5 Poin Pembelaan Kubu Prabowo-Gibran di Sidang Sengketa Pilpres MK #PrabowoSubianto #GibranRakabuming Sepenuh Hati Udah Rilis jelasnyata mayoritasprabowo https://t.co/TLAuHyqMvm https://t.co/ROH1uvh8G1"",""1773608534514573698"",""https://pbs.twimg.com/media/GJ0XQO5a0AAPntn.png"","""",""in"","""",""0"",""0"",""4"",""https://twitter.com/yosephrosario_/status/1773608534514573698"",""886878090768424960"",""yosephrosario_""";;;;
"1773607969566961903,""Fri Mar 29 07:07:46 +0000 2024"",""1"",""Mahkamah Konstitusi (MK) menggelar sidang sengketa hasil Pilpres 2024 yang diajukan Anies Baswedan-Muhaimin Iskandar dan Ganjar Pranowo-Mahfud MD mulai Rabu (27/3). Berikut isi gugatannya. Laman #infografik: https://t.co/hgBGCg5Xnq https://t.co/b5tKpk1J8o"",""1773607969566961903"",""https://pbs.twimg.com/media/GJ0fDHkbMAAyt9y.jpg"","""",""in"",""NKRI"",""0"",""0"",""0"",""https://twitter.com/antaranews/status/1773607969566961903"",""18071520"",""antaranews""";;;;
"1773607360390443418,""Fri Mar 29 07:05:21 +0000 2024"",""0"",""Sengketa Pilpres 303 Guru Besar dan Masyarakat Sipil Layangkan Amicus Curiae ke MK. Kalau kemudian upaya/ikhtiar daripada para guru besar ini dijadikan sbg masukan yg sgt berharga kami yakin bahwa hakim akan mengambil keputusan yg terbaik https://t.co/tG765klDjf @m1n4_95"",""1773607360390443418"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/Simanjunta9Nico/status/1773607360390443418"",""1460142601449840652"",""Simanjunta9Nico""";;;;
"1773606881346392289,""Fri Mar 29 07:03:27 +0000 2024"",""89"",""Sosok 4 Menteri Jokowi yang Diminta Kubu Anies dan Ganjar Jadi Saksi Sengketa Pilpres di MK https://t.co/pD3IfpXLEf"",""1773606881346392289"","""","""",""in"","""",""0"",""0"",""35"",""https://twitter.com/OposisiCerdas/status/1773606881346392289"",""887743587579944960"",""OposisiCerdas""";;;;
"1773606265421176997,""Fri Mar 29 07:01:00 +0000 2024"",""26"",""Pakar Hukum Tata Negara Prof Denny Indrayana memprediksi gugatan perselisihan hasil pemilihan umum (PHPU) 2024 atau sengketa Pilpres yang diajukan oleh kubu 01 Anies Baswedan-Muhaimin Iskandar dan kubu 03 Ganjar Pranowo-Mahfud MD akan dikabulkan oleh MK. (ld) https://t.co/7xNBvWKJbi"",""1773606265421176997"",""https://pbs.twimg.com/ext_tw_video_thumb/1773585648538288128/pu/img/9Ln8lvN4jWWzUiGU.jpg"","""",""in"",""Indonesia"",""1"",""17"",""6"",""https://twitter.com/tribunnews/status/1773606265421176997"",""124171593"",""tribunnews""";;;;
"1773606088187023524,""Fri Mar 29 07:00:18 +0000 2024"",""0"",""Otto: Hakim MK Seharusnya Tolak Permintaan Hadirkan Menteri di Sidang Sengketa Pilpres 2024 https://t.co/L2l7grirMz #beritasatu #news #berita"",""1773606088187023524"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://twitter.com/Beritasatu/status/1773606088187023524"",""154102750"",""Beritasatu""";;;;
"1773602846987952157,""Fri Mar 29 06:47:25 +0000 2024"",""4"",""Sengketa Pilpres 303 Guru Besar dan Masyarakat Sipil Layangkan Amicus Curiae ke MK. Kalau kemudian upaya/ikhtiar daripada para guru besar ini dijadikan sebagai masukan yg sangat berharga kami yakin bahwa hakim akan mengambil keputusan yang terbaik https://t.co/tG765klDjf"",""1773602846987952157"","""","""",""in"","""",""0"",""0"",""1"",""https://twitter.com/Simanjunta9Nico/status/1773602846987952157"",""1460142601449840652"",""Simanjunta9Nico""";;;;
"1773475169295864228,""Fri Mar 29 06:44:50 +0000 2024"",""0"",""@OposisiCerdas Lucu namanya juga sengketa Pilpres kenapa menyalahkan Anies"",""1773602199303541090"","""",""OposisiCerdas"",""in"","""",""0"",""0"",""0"",""https://twitter.com/ardieDoo/status/1773602199303541090"",""1647562413779337218"",""ardieDoo""";;;;
"1773599416525467703,""Fri Mar 29 06:33:47 +0000 2024"",""1"",""MK Pertimbangkan Hadirkan Mensos dan Menkeu di Sidang Sengketa Pilpres #BNetwork https://t.co/IUW9IcRkd5"",""1773599416525467703"","""","""",""in"",""Jakarta"",""0"",""0"",""1"",""https://twitter.com/Beritasatu/status/1773599416525467703"",""154102750"",""Beritasatu""";;;;
"1773598464141590918,""Fri Mar 29 06:30:00 +0000 2024"",""0"",""Istana Indonesia maju baik2 saja gak ada kaitanx dengan sengketa pilpres 2024 pilpres 2024 yang punya opini prabowo layakkah seorang menhan buat visi misi pilpres sedangkan dia calonkan diri bawaslu hadap timur selatan lah iya FBR otakx prabowo hadap timur selatan https://t.co/GEgyaZvMaw"",""1773598464141590918"",""https://pbs.twimg.com/media/GJ0WZwxbMAARwgo.jpg"","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/HasaniHasanudin/status/1773598464141590918"",""1554443530327642113"",""HasaniHasanudin""";;;;
"1773598431765729572,""Fri Mar 29 06:29:52 +0000 2024"",""0"",""Sengketa Pilpres: Kuasa Paslon 02 Hanya Bertahan dengan Teks dan Pasal Hukum sebagai Mayat https://t.co/C87yOc5aZS"",""1773598431765729572"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/KangSarjono1/status/1773598431765729572"",""2230871244"",""KangSarjono1""";;;;
"1773597259390996947,""Fri Mar 29 06:25:13 +0000 2024"",""0"",""Pro-Kontra soal 4 Menteri Jokowi Diminta Jadi Saksi di Sidang Sengketa Pilpres https://t.co/DAMPa6cYoQ"",""1773597259390996947"","""","""",""in"",""Kalimantan Barat, Indonesia"",""0"",""0"",""0"",""https://twitter.com/lewispoolilies/status/1773597259390996947"",""731672915394101249"",""lewispoolilies""";;;;
"1773596602713903185,""Fri Mar 29 06:22:36 +0000 2024"",""125"",""Ketua Mahkamah Konstitusi #Suhartoyo menegur Kuasa Hukum Komisi Pemilihan Umum #HifdzilAlim dalam sidang sengketa Pilpres 2024. Teguran diberikan karena Hifdzil menambahkan pernyataan yang tidak ada di jawaban tertulis. #Ketua #MK #Tegur #Kuasa #Hukum #KPU #Sidang #Sengketa https://t.co/8L5CmNm4ZW"",""1773596602713903185"",""https://pbs.twimg.com/amplify_video_thumb/1773596204649385984/img/qHKvDmvukLt7opTK.jpg"","""",""in"","""",""0"",""9"",""16"",""https://twitter.com/Metro_TV/status/1773596602713903185"",""57261519"",""Metro_TV""";;;;
"1773596244306215235,""Fri Mar 29 06:21:11 +0000 2024"",""0"",""Jika pengacara2 itu semua bisa selesaikan sengketa pilpres 2024 berarti pengacara2 itu orang waras jika tidak bisa maka betul adax pengacara2 itu cuman umbar kebohongan dari pada kebenaran jika pengacara mengatakan sengketa itu curang fret fret3 https://t.co/U7vo5cwl2s"",""1773596244306215235"",""https://pbs.twimg.com/media/GJ0UYizbAAAhkcw.jpg"","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/HasaniHasanudin/status/1773596244306215235"",""1554443530327642113"",""HasaniHasanudin""";;;;
"1773596198777298956,""Fri Mar 29 06:21:00 +0000 2024"",""1"",""Pasangan capres-cawapres Ganjar Pranowo dan Mahfud Md menggugat suara Prabowo Subianto-Gibran Rakabuming Raka menjadi 0 di semua daerah. Hal itu direspons Tim Hukum Paslon 02 di sela sidang sengketa Pilpres 2024 pada Kamis (28/3/2024). (ld) #prabowogibran #GanjarMahfud https://t.co/eg4Y0uKqZm"",""1773596198777298956"",""https://pbs.twimg.com/ext_tw_video_thumb/1773580873847517184/pu/img/ThU-tWs0K393CFlM.jpg"","""",""in"",""Indonesia"",""0"",""1"",""0"",""https://twitter.com/tribunnews/status/1773596198777298956"",""124171593"",""tribunnews""";;;;
"1773595934305538490,""Fri Mar 29 06:19:57 +0000 2024"",""0"",""Sengketa Pilpres: Kuasa Paslon 02 Hanya Bertahan dengan Teks dan Pasal Hukum sebagai Mayat https://t.co/RRWOMHnYHa https://t.co/P5FMWLElVR"",""1773595934305538490"",""https://pbs.twimg.com/media/GJ0UGknboAANoy3.jpg"","""",""in"",""Central Java, Indonesia"",""0"",""0"",""1"",""https://twitter.com/suaranasional/status/1773595934305538490"",""2918142446"",""suaranasional""";;;;
"1773595708790067397,""Fri Mar 29 06:19:03 +0000 2024"",""2"",""Sengketa Pilpres 303 Guru Besar dan Masyarakat Sipil Layangkan Amicus Curiae ke MK. Kalau kemudian upaya/ikhtiar daripada para guru besar ini dijadikan sebagai masukan yg sangat berharga kami yakin bahwa hakim akan mengambil keputusan yang terbaik https://t.co/tG765klDjf"",""1773595708790067397"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/Simanjunta9Nico/status/1773595708790067397"",""1460142601449840652"",""Simanjunta9Nico""";;;;
"1773593946704204006,""Fri Mar 29 06:12:03 +0000 2024"",""0"",""Dukung Sidang Sengketa Pilpres di MK Ketua Muhammadiyah Makassar Berharap Tetap Damai dan Kondusif - Baca selengkapnya https://t.co/R5E70HbwGM"",""1773593946704204006"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://twitter.com/beritabenuacom/status/1773593946704204006"",""1728740410301001728"",""beritabenuacom""";;;;
"1773593830052503565,""Fri Mar 29 06:11:35 +0000 2024"",""4"",""Dosen Hukum UI hingga UGM Ajukan Amicus Curiae di Sengketa Pilpres https://t.co/pydgLZyud9"",""1773593830052503565"","""","""",""in"",""Jakarta"",""0"",""0"",""3"",""https://twitter.com/KATADATAcoid/status/1773593830052503565"",""552523769"",""KATADATAcoid""";;;;
"1773593480025260350,""Fri Mar 29 06:10:12 +0000 2024"",""2"",""Respons Sandiaga Soal Kubu AMIN Minta Menteri Jokowi Hadir Sidang Sengketa Pilpres di MK https://t.co/FzLJgt6FLW"",""1773593480025260350"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://twitter.com/merdekadotcom/status/1773593480025260350"",""456426648"",""merdekadotcom""";;;;
"1773593206170714356,""Fri Mar 29 06:09:06 +0000 2024"",""0"",""Respons Sandiaga Soal Kubu AMIN Minta Menteri Jokowi Hadir Sidang Sengketa Pilpres di MK https://t.co/cfMZj0tD3k #KLYNews"",""1773593206170714356"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://twitter.com/liputan6dotcom/status/1773593206170714356"",""47596019"",""liputan6dotcom""";;;;
"1773589702014021868,""Fri Mar 29 05:55:11 +0000 2024"",""5"",""Itulah mangkanya sejak awal mereka maunya jalur politik supaya bisa mengakali : Kami tidak kalah hanya kurang suara dg move politik. Berharap bisa melakukan sidang sengketa pilpres dipimpin oleh partai yg kalah pilpres. https://t.co/0McserE2vW"",""1773589702014021868"",""https://pbs.twimg.com/media/GJ0Obx7a4AAqZLG.jpg"","""",""in"","""",""0"",""1"",""0"",""https://twitter.com/tjitrosoenarjo1/status/1773589702014021868"",""1589823392022032384"",""tjitrosoenarjo1""";;;;
"1773511343875973363,""Fri Mar 29 05:52:15 +0000 2024"",""0"",""@kompascom Memanggil menteri terkait dgn bansos ya masih ada korelasinya tinggal mrk mau datang gak? Trus lu mau panggil Megawati ? Emang dia ada hubungan dgn sengketa pilpres ? otot otot aelah~"",""1773588965066510816"","""",""kompascom"",""in"",""timbuktu "",""0"",""0"",""0"",""https://twitter.com/rocketpler/status/1773588965066510816"",""1613367553266708480"",""rocketpler""";;;;
"1773588943231164597,""Fri Mar 29 05:52:10 +0000 2024"",""1"",""Dalam sidang sengketa Pilpres 2024 nama Presiden Joko Widodo berkali-kali disinggung terkait abuse of power (AoP) karena diduga mengintervensi sejumlah pihak demi memenangkan paslon 02 Prabowo Subianto dan Gibran Rakabuming Raka. Kini Jokowi pun merespons dugaan tersebut. . https://t.co/jKuhTXZMoV"",""1773588943231164597"",""https://pbs.twimg.com/media/GJ0Nr-ea4AAi-su.jpg"","""",""in"",""Indonesia"",""0"",""1"",""0"",""https://twitter.com/pikiran_rakyat/status/1773588943231164597"",""58880688"",""pikiran_rakyat""";;;;
"1773587354281725988,""Fri Mar 29 05:45:51 +0000 2024"",""0"",""Artinya istana akan terlibat di sidang sengketa pilpres"",""1773587354281725988"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/eimikoc/status/1773587354281725988"",""1579211031338852355"",""eimikoc""";;;;
"1773586025698488591,""Fri Mar 29 05:40:34 +0000 2024"",""1"",""Kubu paslon 01 Anies Baswedan-Muhaimin Iskandar dan paslon 03 Ganjar Pranowo-Mahfud MD mengajukan kepada Mahkamah Konstitusi untuk menghadirkan sejumlah menteri dalam persidangan sengketa Pilpres 2024. . Ketua MK Suhartoyo menjawab permintaan tersebut dan akan membahasnya dalam https://t.co/Rm1g8odRCb"",""1773586025698488591"",""https://pbs.twimg.com/media/GJ0LEupakAAK9fo.jpg"","""",""in"",""Indonesia"",""0"",""0"",""1"",""https://twitter.com/pikiran_rakyat/status/1773586025698488591"",""58880688"",""pikiran_rakyat""";;;;
"1773585773927031009,""Fri Mar 29 05:39:34 +0000 2024"",""0"",""Potret Sengketa Pilpres 2024 Dua Kubu Lawan Satu Siapa Menang? https://t.co/4MkE89jjpW https://t.co/iQli6z2RMy"",""1773585773927031009"",""https://pbs.twimg.com/media/GJ0K3PqagAAiV2u.jpg"","""",""in"",""Kota Medan, Sumatera Utara"",""0"",""0"",""0"",""https://twitter.com/Koran_DNM/status/1773585773927031009"",""833858752335929346"",""Koran_DNM""";;;;
"1773584668107112907,""Fri Mar 29 05:35:11 +0000 2024"",""1"",""Jawaban Ketua MK soal Kubu Anies dan Ganjar Minta Menteri Hadir di Sidang Sengketa Pilpres https://t.co/6H5efVwtyJ"",""1773584668107112907"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://twitter.com/KompasTV/status/1773584668107112907"",""71436318"",""KompasTV""";;;;
"1773584370546192691,""Fri Mar 29 05:34:00 +0000 2024"",""11"",""PERBANDINGAN GUGATAN SENGKETA PILPRES SOAL PUTUSAN KPU ANTARA TIMNAS 01 &amp"; TPN 03 pertanyaannya ;" pengacara 02 ngapain ngedabrus di MK macam cacing pita lagi kena stroke https://t.co/twcmpBWBpV"",""1773584370546192691"",""https://pbs.twimg.com/media/GJ0JlF7aUAAnKPk.jpg"","""",""in"",""hehehehe"",""0"",""0"",""3"",""https://twitter.com/aro_6ansi/status/1773584370546192691"",""1647273931034832897"",""aro_6ansi""";;
"1773584151301488944,""Fri Mar 29 05:33:07 +0000 2024"",""12"",""GANJAR-MAHFUD OMON2 ! KPU Minta MK Tolak Gugatan Ganjar-Mahfud di Sengketa Pilpres menilai gugatannya salah kamar harusnya digugat ke Bawaslu bukan MK. @super_bedjo20 @mohmahfudmd @hadehate16 @ononiha_radja @HendroSP02 @p1_ringo @gundala2221 @irwanka5 https://t.co/YGG7p83Azx"",""1773584151301488944"","""","""",""in"",""Jakarta Capital Region, Indone"",""2"",""3"",""3"",""https://twitter.com/cagubnyinyir2/status/1773584151301488944"",""1013331201396912128"",""cagubnyinyir2""";;;;
"1773583684399948009,""Fri Mar 29 05:31:16 +0000 2024"",""0"",""https://t.co/Ow5YPS6nyS Komisi Pemilihan Umum (KPU) menilai gugatan perselisihan hasil pemilihan umum (PHPU) atau sengketa hasil Pilpres 2024 yang diajukan pasangan capres-cawapres nomor urut 3 Ganjar Pranowo-Mahfud MD ke Mahkamah Konstitusi (MK) salah sasaran."",""1773583684399948009"","""","""",""in"",""Jakarta Selatan, DKI Jakarta"",""0"",""0"",""0"",""https://twitter.com/eranasionalcom/status/1773583684399948009"",""154456392"",""eranasionalcom""";;;;
